CO2,Coolant,Litre per 100km(Instant),GPS Speed,OBD Speed,RPM,Engine Load,Long-Term Fuel Efficiency,Average Speed,RPM Variability,Coolant Temperature Change,Target,Lane_Departure,Forward_Collision,Tire_Pressure_FL,Tire_Pressure_FR,Blind_Spot_Detection,Tire_Pressure_RL,Tire_Pressure_RR
640.9699999999999,79.0,24.23,43.21,39.0,3177.0,26.60575477775392,13.405047619047616,37.27,473.9283701151482,1.0,1,0,1,1,1,0,1,1
640.9328571428571,79.0,24.23142857142857,44.29,48.0,3492.0,35.992269701524584,13.589619047619047,37.498000000000005,512.1264600771102,0.0,1,0,1,1,1,0,1,1
640.5242857142857,80.0,24.214285714285715,49.74,56.0,4170.0,50.14386944384797,15.201214285714286,38.271,684.3492042322646,1.0,1,1,1,1,1,0,1,1
446.88333333333327,80.0,16.898333333333333,56.79,59.0,4657.0,59.0,15.958190476190476,39.783,914.8487974644892,0.0,1,0,1,1,1,0,1,1
320.05,80.0,12.1,57.89,61.0,3596.0,47.10242645479923,15.987761904761904,41.496,884.2497133477367,0.0,1,0,1,1,1,0,1,1
466.0485714285714,80.0,17.617142857142856,62.85,65.0,3502.0,48.87910672106506,17.10347619047619,43.897,824.184721743587,0.0,1,0,1,1,1,0,1,1
448.7957142857143,81.0,16.964285714285708,67.32,70.0,3673.0,55.209362250375776,18.27190476190476,47.197,756.9920665957384,1.0,1,0,1,1,1,0,1,1
447.2433333333333,81.0,16.91,71.12,73.0,3955.0,61.99592012024909,19.13361904761904,51.371,663.0297546532529,0.0,1,0,1,1,1,0,1,1
426.08428571428567,82.0,16.110000000000003,75.56,78.0,4065.0,68.08460382220314,19.23011904761905,55.989,551.6408755300428,1.0,1,0,1,1,1,0,1,1
202.4257142857143,82.0,9.35142857142857,77.34,78.0,4065.0,68.08460382220314,17.862690476190476,60.611,428.5603289567896,0.0,1,0,1,1,1,0,1,1
348.1333333333334,84.0,13.163333333333334,78.12,80.0,3287.0,56.46553575263045,16.75602380952381,64.102,410.83405679449015,2.0,1,0,1,1,1,0,1,1
236.4442857142857,84.0,8.940000000000001,79.9,82.0,3394.0,59.76121966931501,15.226880952380952,67.663,421.2584849128944,0.0,1,0,1,1,1,0,1,1
125.64,85.0,4.752857142857144,81.06,81.0,2649.0,46.07451148808246,13.280738095238096,70.795,544.1011037583988,1.0,1,0,1,1,1,0,1,1
215.7,85.0,8.156666666666666,81.18,82.0,2674.0,47.08353016963711,12.406571428571429,73.23400000000001,510.5276137922826,0.0,1,0,1,1,1,0,1,1
183.2428571428572,85.0,6.925714285714286,81.36,82.0,2684.0,47.259609190465966,11.889142857142858,75.581,567.0269051033725,0.0,1,0,1,1,1,0,1,1
135.31571428571428,85.0,5.114285714285714,81.96,82.0,2684.0,47.259609190465966,10.638857142857145,77.492,607.408703702319,0.0,1,0,1,1,1,0,1,1
135.0633333333333,86.0,5.103333333333334,83.43,82.0,2685.0,47.27721709254885,9.452761904761903,79.103,622.5108298924058,1.0,1,0,1,1,1,0,1,1
131.05714285714285,86.0,4.952857142857143,83.43,83.0,2701.0,48.13893064204424,8.25704761904762,80.334,581.6657688627254,0.0,1,0,1,1,1,0,1,1
115.33714285714288,87.0,4.361428571428572,84.49,83.0,2713.0,48.35280223319734,7.082190476190476,81.227,477.3170853845472,1.0,1,0,1,1,1,0,1,1
76.12666666666667,87.0,2.876666666666667,84.82,83.0,2713.0,48.35280223319734,6.434714285714286,81.975,276.96217150442016,0.0,1,0,1,1,1,0,1,1
67.63571428571429,87.0,2.558571428571429,84.82,83.0,2727.0,48.60231908954263,5.374238095238096,82.64500000000001,223.05465199761537,0.0,1,0,1,1,1,0,1,1
64.23714285714286,83.0,2.43,85.15,84.0,2727.0,49.18788919905519,4.723238095238096,83.17,25.00244432494358,-4.0,1,0,1,1,1,0,1,1
64.89,78.0,2.456666666666666,85.15,83.0,2712.0,48.33497960060125,4.493619047619048,83.579,19.189117286156968,-5.0,1,0,1,1,1,0,1,1
66.12428571428572,78.0,2.5,85.06,83.0,2715.0,48.388447498389525,3.9279523809523815,83.96700000000001,16.769350348500936,0.0,1,0,1,1,1,0,1,1
66.09857142857143,78.0,2.5,85.27,83.0,2721.0,48.49538329396607,3.485380952380953,84.358,15.375304875014669,0.0,1,0,1,1,1,0,1,1
66.28000000000002,76.0,2.506666666666666,85.78,83.0,2721.0,48.49538329396607,3.224619047619048,84.74,12.69514342834722,-2.0,1,0,1,1,1,0,1,1
66.27000000000001,77.0,2.507142857142856,85.78,83.0,2720.0,48.47756066136998,2.9650000000000003,84.975,7.874007873988519,1.0,1,0,1,1,1,0,1,1
65.74333333333333,77.0,2.4866666666666672,85.29,83.0,2715.0,48.388447498389525,2.718380952380952,85.16099999999999,5.641118880315561,0.0,1,0,1,1,1,0,1,1
65.77,79.0,2.485714285714285,85.69,83.0,2718.0,48.4419153961778,2.530809523809524,85.28099999999999,5.32186266469285,2.0,1,0,1,1,1,0,1,1
65.89571428571429,79.0,2.491428571428571,86.62,83.0,2718.0,48.4419153961778,2.492285714285714,85.461,4.926120853805261,0.0,1,0,1,1,1,0,1,1
65.89,80.0,2.4866666666666672,86.62,83.0,2718.0,48.4419153961778,2.485095238095238,85.64099999999999,4.143267631507404,1.0,1,0,1,1,1,0,1,1
65.77714285714286,80.0,2.489999999999999,86.53,84.0,2728.0,49.205926562164485,2.4910952380952383,85.779,4.376706016536383,0.0,1,0,1,1,1,0,1,1
65.25714285714287,80.0,2.468571428571429,86.53,84.0,2729.0,49.22396392527378,2.492285714285714,85.917,4.808557187124719,0.0,1,0,1,1,1,0,1,1
65.54500000000002,80.0,2.48,86.97,84.0,2739.0,49.40433755636676,2.490285714285714,86.108,7.242620765660469,0.0,1,0,1,1,1,0,1,1
65.69000000000001,80.0,2.4866666666666672,86.97,84.0,2739.0,49.40433755636676,2.488952380952381,86.27799999999999,8.834905520444023,0.0,1,0,1,1,1,0,1,1
65.48714285714286,80.0,2.474285714285714,87.04,85.0,2767.0,50.5035430534679,2.4857142857142853,86.404,15.933542536968444,0.0,1,0,1,1,1,0,1,1
65.57142857142857,81.0,2.478571428571428,88.08,85.0,2767.0,50.5035430534679,2.4828571428571427,86.634,19.48674763353093,1.0,1,0,1,1,1,0,1,1
65.605,81.0,2.48,88.37,85.0,2779.0,50.72256817693794,2.482190476190476,86.942,22.846346656634704,0.0,1,0,1,1,1,0,1,1
65.7642857142857,82.0,2.484285714285714,88.37,86.0,2779.0,51.31930427313721,2.482047619047619,87.21000000000001,24.35410072701864,1.0,1,0,1,1,1,0,1,1
65.44142857142857,82.0,2.474285714285714,88.18,86.0,2800.0,51.70710757998712,2.4803333333333333,87.36600000000001,27.38308480308333,0.0,1,0,1,1,1,0,1,1
65.64,82.0,2.478333333333333,88.27,86.0,2800.0,51.70710757998712,2.4795000000000003,87.531,27.515854015852728,0.0,1,0,1,1,1,0,1,1
65.51142857142858,83.0,2.481428571428571,88.56,86.0,2805.0,51.79944170066567,2.478642857142857,87.73400000000001,27.500303028623893,1.0,1,0,1,1,1,0,1,1
62.77571428571429,83.0,2.37,88.56,86.0,2808.0,51.8548421730728,2.4687857142857146,87.937,25.56494996408389,0.0,1,0,1,1,1,0,1,1
62.81666666666666,83.0,2.376666666666666,88.15,86.0,2812.0,51.92870946961563,2.458452380952381,88.055,23.429326352517176,0.0,1,0,1,1,1,0,1,1
62.89428571428572,83.0,2.379999999999999,89.66,86.0,2812.0,51.92870946961563,2.447785714285714,88.324,18.05208513654805,0.0,1,0,1,1,1,0,1,1
62.99666666666666,83.0,2.379999999999999,89.66,87.0,2834.0,52.94352587502684,2.4383571428571424,88.586,19.72702601901608,0.0,1,0,1,1,1,0,1,1
62.66714285714285,84.0,2.37,89.82,87.0,2834.0,52.94352587502684,2.4275,88.76,18.77971719108523,1.0,1,0,1,1,1,0,1,1
62.580000000000005,84.0,2.365714285714286,89.82,87.0,2837.0,52.99957053897359,2.4160714285714286,88.905,18.36330882794446,0.0,1,0,1,1,1,0,1,1
62.74,84.0,2.37,89.34,87.0,2837.0,52.99957053897359,2.4046428571428566,89.002,15.71588014997027,0.0,1,0,1,1,1,0,1,1
62.69,85.0,2.37,89.34,87.0,2840.0,53.055615202920336,2.3942142857142854,89.118,15.744134710332904,1.0,1,0,1,1,1,0,1,1
62.76857142857143,85.0,2.377142857142857,89.36,87.0,2853.0,53.29847541335624,2.384095238095238,89.227,16.457352291415695,0.0,1,0,1,1,1,0,1,1
62.47333333333333,85.0,2.363333333333333,90.14,88.0,2864.0,54.11896070431608,2.372285714285714,89.385,18.10739566522721,0.0,1,0,1,1,1,0,1,1
62.471428571428575,85.0,2.361428571428571,90.46,88.0,2864.0,54.11896070431608,2.371428571428571,89.575,18.14172599896506,0.0,1,0,1,1,1,0,1,1
62.41857142857142,85.0,2.36,90.95,88.0,2868.0,54.19454584496457,2.3697619047619045,89.85499999999999,17.619749020767852,0.0,1,0,1,1,1,0,1,1
62.88,85.0,2.376666666666667,90.95,88.0,2857.0,53.98668670818123,2.369428571428571,89.98400000000001,13.782436488329749,0.0,1,0,1,1,1,0,1,1
68.30142857142857,85.0,2.579999999999999,90.73,87.0,2857.0,53.3732016319519,2.3894285714285712,90.091,12.931013537630962,0.0,1,0,1,1,1,0,1,1
76.37,84.0,2.882857142857143,89.46,87.0,2844.0,53.130341421516,2.4407142857142854,90.05499999999999,11.79877583100863,-1.0,1,0,1,1,1,0,1,1
83.57,84.0,3.16,88.66,87.0,2834.0,52.94352587502684,2.520142857142857,89.93900000000001,12.254704312102405,0.0,1,0,1,1,1,0,1,1
83.75999999999999,81.0,3.168571428571428,88.1,87.0,2818.0,52.64462100064419,2.6,89.815,15.772338655568948,-3.0,1,0,1,1,1,0,1,1
83.82285714285715,81.0,3.168571428571429,87.32,86.0,2803.0,51.762508052394246,2.6798571428571427,89.613,21.61172521262383,0.0,1,0,1,1,1,0,1,1
85.955,79.0,3.251666666666666,86.32,85.0,2764.0,50.44878677260039,2.767309523809524,89.309,33.536215913204714,-2.0,1,0,1,1,1,0,1,1
86.58,79.0,3.27,85.96,84.0,2738.0,49.38630019325746,2.8579761904761902,88.89099999999999,44.32468587341712,0.0,1,0,1,1,1,0,1,1
87.02142857142859,79.0,3.287142857142857,85.34,82.0,2672.0,47.04831436547133,2.950547619047619,88.379,63.04187320961461,0.0,1,0,1,1,1,0,1,1
89.70666666666666,79.0,3.39,84.32,81.0,2612.0,45.43096414000429,3.053547619047619,87.716,83.50043246727289,0.0,1,0,1,1,1,0,1,1
71.25285714285714,80.0,2.694285714285714,82.59,79.0,2587.0,43.88511917543483,3.0853095238095234,86.88,98.16477077965206,1.0,1,0,1,1,1,0,1,1
45.99,80.0,1.7400000000000002,80.55,78.0,2848.0,47.70109512561735,3.001309523809524,85.862,97.14021938528673,0.0,1,0,1,1,1,0,1,1
69.77333333333333,80.0,2.636666666666666,79.14,75.0,2848.0,45.86643762078592,2.976690476190476,84.83,97.56843751951452,0.0,1,0,1,1,1,0,1,1
45.45428571428572,80.0,1.91,76.44,74.0,2462.0,39.12132273996135,2.851690476190476,83.60799999999999,128.88909961668386,0.0,1,0,1,1,1,0,1,1
61.27142857142858,81.0,2.317142857142857,75.42,70.0,3594.0,54.021902512347005,2.7665476190476186,82.34,307.5016892455848,1.0,1,1,1,1,1,0,1,1
90.31333333333332,81.0,3.413333333333333,70.25,68.0,3483.0,50.85763366974447,2.7910238095238094,80.633,377.2779111241756,0.0,1,0,1,1,1,0,1,1
93.19571428571427,81.0,3.524285714285714,67.4,64.0,3402.0,46.75284517929998,2.818285714285714,78.74100000000001,411.4838190419306,0.0,1,0,1,1,1,0,1,1
70.04333333333334,81.0,2.65,64.4,60.0,1838.0,23.68048099634958,2.7562857142857142,76.58500000000001,536.3198050914515,0.0,0,0,1,1,1,0,1,1
77.14999999999999,81.0,2.9171428571428573,56.85,46.0,2883.0,28.477131200343567,2.7192857142857143,73.736,533.3543850011915,0.0,1,1,1,1,1,0,1,1
137.31285714285715,82.0,5.194285714285714,43.54,37.0,2409.0,19.13957483358385,2.899714285714285,69.658,547.3402760420404,1.0,1,1,1,1,1,0,1,1
147.58499999999998,82.0,5.576666666666667,32.9,30.0,2230.0,14.365471333476489,3.187952380952381,64.689,576.222767493421,0.0,0,0,1,1,1,0,1,1
473.8885714285714,82.0,17.91714285714286,32.9,27.0,1992.0,11.549065922267554,4.805666666666667,59.924,629.3794915982279,0.0,0,1,1,1,1,0,1,1
601.7485714285714,82.0,22.74571428571429,29.74,30.0,2562.0,16.504187245007515,6.816571428571431,54.984,629.1168854478116,0.0,1,0,1,1,1,0,1,1
572.6283333333333,82.0,21.651666666666667,29.87,38.0,2840.0,23.1737169851836,8.790738095238096,50.327,625.5417296676177,0.0,1,1,1,1,1,0,1,1
446.6328571428572,82.0,16.884285714285713,41.53,43.0,3175.0,29.316083315439123,10.247452380952382,46.938,572.526602972395,0.0,1,0,1,1,1,0,1,1
197.41285714285715,83.0,7.464285714285714,46.2,47.0,2418.0,24.40326390380073,10.65254761904762,44.533,501.4949761573994,1.0,1,0,1,1,1,0,1,1
210.34,83.0,7.953333333333333,49.65,49.0,2666.0,28.05110586214301,11.095452380952382,42.758,412.7832495524869,0.0,1,0,1,1,1,0,1,1
102.03285714285714,83.0,3.854285714285713,50.39,51.0,2711.0,29.688855486364613,11.215880952380951,41.357,343.3987639918214,0.0,1,0,1,1,1,0,1,1
92.15285714285714,83.0,3.484285714285714,50.96,52.0,2718.0,30.34915181447284,11.27259523809524,40.768,331.43708972359144,0.0,1,0,1,1,1,0,1,1
91.55166666666668,84.0,3.459999999999999,51.83,52.0,2718.0,30.34915181447284,11.099166666666664,41.597,328.9363329143053,1.0,1,0,1,1,1,0,1,1
92.64428571428572,84.0,3.5057142857142862,51.83,51.0,2708.0,29.656001717844106,10.89207142857143,43.49,302.368355193168,0.0,1,0,1,1,1,0,1,1
110.53166666666668,84.0,4.180000000000001,49.29,51.0,2672.0,29.261756495598025,9.518357142857145,45.129000000000005,195.2296653232337,0.0,1,0,1,1,1,0,1,1
261.21,84.0,9.874285714285715,47.02,53.0,2767.0,31.490444492162336,8.231214285714286,46.857000000000006,187.5473569824719,0.0,1,1,1,1,1,0,1,1
179.3133333333333,84.0,6.778333333333333,52.25,53.0,2786.0,31.706678118960703,6.743880952380953,49.095000000000006,185.08703658309176,0.0,1,0,1,1,1,0,1,1
91.5557142857143,84.0,3.458571428571428,52.25,53.0,2719.0,30.94417006656646,5.401309523809524,50.167,101.74810945554414,0.0,1,0,1,1,1,0,1,1
92.8,85.0,3.599999999999999,52.19,50.0,2656.0,28.51621215374705,5.014880952380952,50.766,41.4874813782512,1.0,1,0,1,1,1,0,1,1
87.63,85.0,3.558571428571428,50.79,49.0,2595.0,27.3040584066996,4.575404761904762,50.88,54.338445567262,0.0,1,0,1,1,1,0,1,1
56.54,85.0,2.138571428571429,47.61,45.0,2379.0,22.987975091260463,4.403833333333333,50.602,116.32884423048156,0.0,1,0,1,1,1,0,1,1
108.76666666666668,85.0,4.11,45.35,42.0,2940.0,26.514923770667814,4.466404761904761,50.041,144.01388821915623,0.0,1,0,1,1,1,0,1,1
129.35714285714286,85.0,4.885714285714285,42.68,40.0,2822.0,24.23878033068499,4.60897619047619,49.126,149.5869869563067,0.0,1,0,1,1,1,0,1,1
135.74,84.0,5.131428571428572,39.54,36.0,2714.0,20.980030062271847,4.7715476190476185,47.897,149.61506163039294,-1.0,1,0,1,1,1,0,1,1
143.665,84.0,5.435000000000001,34.76,33.0,2448.0,17.34678977882757,4.897047619047619,46.444,170.42574140467443,0.0,1,0,1,1,1,0,1,1
158.95142857142855,81.0,6.01,32.61,32.0,2371.0,16.29203349796006,4.510619047619047,45.003,193.13035321598983,-3.0,1,0,1,1,1,0,1,1
198.47,81.0,7.502857142857143,31.61,32.0,2356.0,16.188962851621216,4.5830714285714285,42.939,205.2434868367048,0.0,1,0,1,1,1,0,1,1
205.95,79.0,7.789999999999999,31.76,32.0,2406.0,16.532531672750697,5.016214285714286,40.89,208.91308665992543,-2.0,1,0,1,1,1,0,1,1
247.58714285714285,79.0,9.36285714285714,32.24,33.0,2440.0,17.290100923341207,5.592499999999999,38.895,210.04732271033004,0.0,1,0,1,1,1,0,1,1
305.1328571428571,78.0,11.537142857142856,32.99,34.0,2579.0,18.82885978097488,6.390357142857142,37.115,209.70256714372007,-1.0,1,0,1,1,1,0,1,1
338.75,78.0,12.81,33.53,35.0,2635.0,19.80352158041658,7.457499999999999,35.707,202.6246941186252,0.0,1,0,1,1,1,0,1,1
167.88714285714286,78.0,6.348571428571428,33.99,35.0,2635.0,19.80352158041658,7.681357142857142,34.571000000000005,159.2358139503931,0.0,1,0,1,1,1,0,1,1
361.0585714285714,79.0,13.647142857142857,34.05,35.0,1846.0,13.873738458234914,8.5575,33.708000000000006,244.0924232972236,1.0,0,0,1,1,1,0,1,1
427.04333333333335,79.0,16.143333333333334,36.43,37.0,2024.0,16.080738672965428,9.658690476190475,33.397000000000006,256.1987076036445,0.0,0,0,1,1,1,0,1,1
315.32714285714286,80.0,11.922857142857143,39.16,40.0,2081.0,17.87416791926133,10.30747619047619,33.837,270.3175293366426,1.0,0,0,1,1,1,0,1,1
255.34333333333333,80.0,9.653333333333334,39.16,40.0,2110.0,18.1232553145802,10.671809523809523,34.492000000000004,279.15778095311384,0.0,0,0,1,1,1,0,1,1
321.96000000000004,80.0,12.175,38.98,40.0,2111.0,18.13184453510844,11.13902380952381,35.229,285.4688346484702,0.0,0,0,1,1,1,0,1,1
321.27857142857147,80.0,12.144285714285717,39.15,42.0,2198.0,19.82306205711832,11.574452380952382,35.968,283.38056469074326,0.0,0,0,1,1,1,0,1,1
316.4371428571429,81.0,11.958571428571428,41.17,43.0,2222.0,20.51664161477346,11.83402380952381,36.861,276.80817666150466,1.0,0,0,1,1,1,0,1,1
314.49333333333334,81.0,11.89333333333333,42.06,44.0,2335.0,22.061412926776896,11.869642857142855,37.768,253.8057218512707,0.0,1,0,1,1,1,0,1,1
314.8285714285715,81.0,11.901428571428571,43.23,45.0,2394.0,23.13291818767447,11.778785714285714,38.738,219.05209933306364,0.0,1,0,1,1,1,0,1,1
299.72285714285715,81.0,11.332857142857142,44.08,46.0,2423.0,23.93343354090616,12.277214285714289,39.747,178.2627274558542,0.0,1,0,1,1,1,0,1,1
288.89666666666665,82.0,10.923333333333332,44.82,46.0,2450.0,24.20012883830792,12.004833333333334,40.824,155.50119685141448,1.0,1,0,1,1,1,0,1,1
287.61857142857144,82.0,10.871428571428572,44.82,47.0,2483.0,25.05926562164484,11.477642857142856,41.663,154.10101304735903,0.0,1,0,1,1,1,0,1,1
290.54999999999995,83.0,10.985714285714286,45.19,47.0,2520.0,25.43268198410994,11.383928571428571,42.266,153.4189615978998,1.0,1,0,1,1,1,0,1,1
320.65666666666664,83.0,12.120000000000005,46.64,49.0,2565.0,26.98840455228688,11.630595238095236,43.014,150.13804758732334,0.0,1,0,1,1,1,0,1,1
331.7457142857143,84.0,12.545714285714286,48.28,50.0,2649.0,28.441056474124974,11.667666666666667,43.944,143.2095977540922,1.0,1,0,1,1,1,0,1,1
166.87142857142857,84.0,6.31,48.28,50.0,2649.0,28.441056474124974,11.084238095238096,44.857,134.94031602485927,0.0,1,0,1,1,1,0,1,1
97.18,84.0,3.67,50.37,49.0,1847.0,19.43375563667597,10.255380952380952,45.777,229.90154897743125,0.0,0,0,1,1,1,0,1,1
189.50142857142856,84.0,7.160000000000001,50.37,49.0,2027.0,21.32767876315224,9.78204761904762,46.608,262.575724527442,0.0,0,0,1,1,1,0,1,1
210.01,85.0,7.936666666666667,49.24,50.0,2033.0,21.82735666738244,9.38557142857143,47.209,287.2552871576083,1.0,0,0,1,1,1,0,1,1
208.89714285714288,85.0,7.9,49.24,50.0,2064.0,22.16018896285162,9.042285714285716,47.725,301.23857285842024,0.0,0,0,1,1,1,0,1,1
208.28857142857143,86.0,7.875714285714286,50.48,51.0,2080.0,22.77861284088469,8.737523809523811,48.291,307.34528176339745,1.0,0,0,1,1,1,0,1,1
224.23,86.0,8.48,51.78,52.0,2099.0,23.43740605540048,8.498380952380952,48.987,304.7662309960792,0.0,0,0,1,1,1,0,1,1
224.7328571428571,86.0,8.498571428571429,52.75,53.0,2181.0,24.82134421301267,8.249666666666668,49.743,290.3156136957768,0.0,0,0,1,1,1,0,1,1
169.67000000000002,86.0,6.411428571428571,52.75,53.0,2181.0,24.82134421301267,7.678809523809525,50.354,263.69974508056595,0.0,0,0,1,1,1,0,1,1
163.3983333333333,86.0,6.175000000000001,52.46,52.0,2154.0,24.05153532316942,7.041738095238095,50.772000000000006,206.30088597860023,0.0,0,0,1,1,1,0,1,1
178.46142857142857,84.0,6.75,52.07,52.0,2146.0,23.96220742967576,7.085738095238097,51.151,100.07974598066964,-2.0,0,0,1,1,1,0,1,1
198.75833333333333,84.0,7.509999999999999,51.44,51.0,2076.0,22.73480781619068,7.469738095238095,51.258,57.80897661935893,0.0,0,0,1,1,1,0,1,1
204.1714285714285,81.0,7.717142857142856,51.44,51.0,2062.0,22.58149022976165,7.52545238095238,51.365,53.522996096172726,-3.0,0,0,1,1,1,0,1,1
209.51857142857145,81.0,7.924285714285714,51.13,50.0,2058.0,22.095769808889845,7.524214285714285,51.554,50.12750409372561,0.0,0,0,1,1,1,0,1,1
224.27,79.0,8.480000000000002,50.82,49.0,2035.0,21.411853124328967,7.5822142857142865,51.712,53.79549753980685,-2.0,0,0,1,1,1,0,1,1
241.04142857142853,79.0,9.117142857142856,50.74,49.0,2014.0,21.19089542624007,7.706357142857142,51.738,61.06135348064844,0.0,0,0,1,1,1,0,1,1
241.9042857142857,78.0,9.147142857142857,50.59,49.0,2014.0,21.19089542624007,7.773071428571429,51.61900000000001,66.94184872791398,-1.0,0,0,1,1,1,0,1,1
240.11,79.0,9.076666666666666,49.06,49.0,2000.0,21.0435902941808,7.830880952380951,51.25,64.66494843077942,1.0,0,0,1,1,1,0,1,1
242.42428571428573,79.0,9.164285714285716,48.8,49.0,2000.0,21.0435902941808,8.106166666666667,50.855,56.15939616642605,0.0,0,0,1,1,1,0,1,1
244.2433333333333,80.0,9.236666666666666,47.66,49.0,2013.0,21.18037363109298,8.412333333333333,50.375,45.47722262603104,1.0,0,0,1,1,1,0,1,1
189.66857142857148,80.0,7.675714285714284,47.92,48.0,1992.0,20.53167275069788,8.504904761904761,49.96,29.560484133755857,0.0,0,0,1,1,1,0,1,1
91.08,81.0,3.342857142857143,47.92,48.0,1964.0,20.24307494094911,8.088190476190476,49.608,29.89537310911404,1.0,0,0,1,1,1,0,1,1
101.15333333333332,81.0,3.823333333333333,45.31,44.0,2257.0,21.32445780545416,7.698809523809524,48.995,82.00142275188368,0.0,0,0,1,1,1,0,1,1
191.0471428571429,82.0,7.225714285714285,43.25,43.0,2257.0,20.83981103714838,7.628952380952382,48.207,108.23451903672382,1.0,0,0,1,1,1,0,1,1
213.11714285714285,82.0,8.044285714285712,40.93,42.0,2179.0,19.651707107579988,7.585380952380952,47.218,114.72188592901936,0.0,0,0,1,1,1,0,1,1
223.31166666666664,83.0,8.443333333333333,40.36,41.0,2160.0,19.01653424951685,7.517999999999999,46.18,116.2250690112356,1.0,0,0,1,1,1,0,1,1
259.89142857142855,83.0,9.824285714285717,40.36,40.0,2141.0,18.389521150955552,7.585714285714286,45.157,114.70353089595716,0.0,0,0,1,1,1,0,1,1
313.11428571428576,83.0,11.835714285714284,40.17,40.0,2182.0,18.74167919261327,7.861619047619048,44.268,112.13607804805626,0.0,0,0,1,1,1,0,1,1
316.9533333333333,83.0,11.983333333333334,38.92,42.0,2182.0,19.67876315224393,8.14352380952381,43.28,106.09435004330273,0.0,0,0,1,1,1,0,1,1
268.32,84.0,10.141428571428571,40.28,42.0,2225.0,20.06656645909384,8.233999999999998,42.542,100.55451810391618,1.0,0,0,1,1,1,0,1,1
237.57,84.0,8.98,41.06,42.0,2201.0,19.850118101782265,8.364428571428572,41.856,83.42634808952866,0.0,0,0,1,1,1,0,1,1
246.165,84.0,9.305,41.49,41.0,2175.0,19.1485935151385,8.960642857142858,41.213,39.08807718188977,0.0,0,0,1,1,1,0,1,1
241.7585714285714,84.0,9.13857142857143,41.49,41.0,2178.0,19.17500536826283,9.492166666666666,40.831,32.85320887421722,0.0,0,0,1,1,1,0,1,1
227.0828571428572,85.0,8.585714285714287,41.02,41.0,2155.0,18.97251449430964,9.628166666666669,40.608,23.573996974059504,1.0,0,0,1,1,1,0,1,1
225.7633333333333,85.0,8.533333333333333,40.94,41.0,2155.0,18.97251449430964,9.677071428571429,40.609,24.636016994087587,0.0,0,0,1,1,1,0,1,1
240.55714285714285,86.0,9.094285714285714,40.26,41.0,2166.0,19.069357955765515,9.742166666666668,40.599,24.289915602974776,1.0,0,0,1,1,1,0,1,1
203.99857142857147,86.0,7.710000000000001,40.19,41.0,2166.0,19.069357955765515,9.530738095238096,40.582,21.40223248998075,0.0,0,0,1,1,1,0,1,1
98.24,86.0,3.71,39.94,41.0,1442.0,12.69529740176079,8.718166666666667,40.559000000000005,233.757352825531,0.0,0,0,1,1,1,0,1,1
122.91714285714286,86.0,4.647142857142858,38.45,38.0,2734.0,22.30878247799012,7.9845476190476194,40.512,307.60293670032854,0.0,1,0,1,1,1,0,1,1
198.32,86.0,7.495,36.49,36.0,2677.0,20.694009018681555,7.719904761904763,40.133,348.7248039484551,0.0,1,0,1,1,1,0,1,1
140.86142857142858,84.0,5.325714285714286,34.48,35.0,2609.0,19.608116813399185,7.354476190476191,39.475,371.3513011810897,-2.0,1,0,1,1,1,0,1,1
121.96000000000002,84.0,4.609999999999999,33.97,30.0,1385.0,8.922052823706249,6.88497619047619,38.723,461.2196512147616,0.0,0,0,1,1,1,0,1,1
105.48000000000002,81.0,3.985714285714286,29.02,26.0,987.0,5.510414429890488,6.369690476190476,37.476,592.9426054293393,-3.0,0,0,1,1,1,0,1,1
118.77714285714283,81.0,4.491428571428572,22.94,19.0,782.0,3.1904659652136567,5.9602619047619045,35.66799999999999,712.2674357290246,0.0,0,0,0,1,1,0,1,1
147.37833333333333,79.0,5.573333333333333,19.77,16.0,762.0,2.6179944170066567,5.664261904761905,33.551,790.9624236052911,-2.0,0,0,0,1,1,0,1,1
287.2157142857143,79.0,10.854285714285714,16.39,15.0,2287.0,7.366330255529311,5.840261904761905,31.164,798.5654429454527,0.0,1,0,0,1,1,0,1,1
824.6457142857143,79.0,30.40571428571429,14.93,16.0,2287.0,7.857418939231264,8.109833333333334,28.638,805.8949200871181,0.0,1,0,0,1,1,0,1,1
728.13,79.0,27.53,19.54,22.0,1647.0,7.780545415503543,10.491833333333334,26.598000000000003,798.4853787014514,0.0,0,0,1,1,1,0,1,1
500.7428571428571,79.0,18.93428571428572,23.79,25.0,1907.0,10.237277217092547,11.92054761904762,25.132,732.9452003162769,0.0,0,0,1,1,1,0,1,1
271.99571428571426,80.0,10.282857142857145,24.86,26.0,1907.0,10.64676830577625,12.199333333333334,23.969,659.522386108143,1.0,0,0,1,1,1,0,1,1
223.4033333333333,80.0,8.446666666666667,24.86,25.0,1902.0,10.210435902941809,12.511428571428572,23.007,578.9885913287841,0.0,0,0,1,1,1,0,1,1
285.4271428571429,81.0,10.79142857142857,24.57,25.0,1907.0,10.237277217092547,13.12957142857143,22.067,582.4443225655906,1.0,0,0,1,1,1,0,1,1
573.5985714285714,81.0,21.685714285714287,25.33,29.0,2339.0,14.565385441271204,14.89957142857143,21.698,571.4828761894605,0.0,1,0,1,1,1,0,1,1
618.5533333333334,82.0,23.383333333333336,30.71,36.0,2631.0,20.33841528881254,16.788761904761905,22.475,511.2779631037852,1.0,1,1,1,1,1,0,1,1
